	ResponseID	OrganismID	MatrixID	In_on	Temperature	Initial Value	Lag	Maximum Rate	Final Value
1312	28829	ss	poultry	Ground Chicken Breast Meat	14.0	-0.023958770796078003	47.30983577743379	0.1299341766369099	2.8081978976452597
1313	28839	ss	poultry	Ground Chicken Breast Meat	18.0	-0.11394799891685278	14.415802379880738	0.26125341896868165	5.918887007129441
1314	28849	ss	poultry	Ground Chicken Breast Meat	22.0	-0.0333179757547726	3.5224790258500747	0.5521477963659923	6.1415919126528875
1315	28858	ss	poultry	Ground Chicken Breast Meat	26.0	-0.1462201477425169	0.8810472577948599	0.7183068571564216	6.088538025602821
1316	28867	ss	poultry	Ground Chicken Breast Meat	30.0	-0.12418521694686828	1.164777973199552	1.114683048147628	6.087456103734452
1317	28808	ss	poultry	Ground Chicken Breast Meat	10.0	-0.03638831099529158	39.40245933685694	0.08983925716037787	1.2686001265024518
1318	28821	ss	poultry	Ground Chicken Breast Meat	12.0	0.22129401055531295	25.979485895326373	0.15951402594603697	1.925175768761859
1319	28830	ss	poultry	Ground Chicken Breast Meat	14.0	0.08227670169977067	53.328167982456215	0.10272876291933605	2.498434677550892
1320	28840	ss	poultry	Ground Chicken Breast Meat	18.0	-0.11469698748180682	22.825198965333414	0.14540690037165824	3.7776943516649664
1321	28850	ss	poultry	Ground Chicken Breast Meat	22.0	-0.08723334529296127	2.881406993819273	0.5989882770076732	4.925693989951475
1322	28859	ss	poultry	Ground Chicken Breast Meat	26.0	-0.17980209108282713	3.1016524597365285	1.0067462810601753	5.966538513349879
1323	28868	ss	poultry	Ground Chicken Breast Meat	30.0	-0.1736793867661673	1.2618809253483574	1.059177851271323	6.1870843943890685
1324	28809	ss	poultry	Ground Chicken Breast Meat	10.0	-0.11913485407292145	22.835864670264876	0.005409730351590009	11.402598347128313
1325	28813	ss	poultry	Ground Chicken Breast Meat	11.0	-0.2627089486477316	18.680601289973758	0.0897803825009943	1.4898498346531013
1326	28822	ss	poultry	Ground Chicken Breast Meat	12.0	-0.1022762181583187	27.21542754710842	0.15536705977823412	3.0711957796336717
1327	28832	ss	poultry	Ground Chicken Breast Meat	14.0	0.06485143172499415	13.04534657404167	0.1927507081533287	6.535873845899667
1328	28841	ss	poultry	Ground Chicken Breast Meat	18.0	0.0024229429877460655	4.125433924760784	0.2097886521001349	5.004722970359897
1329	28851	ss	poultry	Ground Chicken Breast Meat	22.0	-0.09856153285171074	3.339827538021323	0.5809571998853992	6.3626348350597866
1330	28860	ss	poultry	Ground Chicken Breast Meat	26.0	-0.029318874886845054	2.832887605199486	0.8691955469480033	6.224255713186145
1331	28869	ss	poultry	Ground Chicken Breast Meat	30.0	-0.05006871557740103	0.522916746149109	0.9789773205758018	8.40816767339944
1332	28810	ss	poultry	Ground Chicken Breast Meat	10.0	-0.11493132828278915	29.420484914930157	0.09896210862671238	1.001181978047929
1333	28814	ss	poultry	Ground Chicken Breast Meat	11.0	0.02316091061480721	2.394310586714526	0.054375922909911285	2.1284028527132035
1334	28823	ss	poultry	Ground Chicken Breast Meat	12.0	0.13910342707529882	12.456980573150874	0.09483273571539227	1.9891896470888093
1335	28833	ss	poultry	Ground Chicken Breast Meat	14.0	0.04968109550459818	2.2981932809701604	0.11388814053023105	4.659829231869291
1336	28842	ss	poultry	Ground Chicken Breast Meat	18.0	-0.0992626623169723	0.00545695742555959	0.18325230014377053	4.082455906212264
1337	28852	ss	poultry	Ground Chicken Breast Meat	22.0	0.13962122640556182	6.324888016847255	0.644927046171227	6.842329864249948
1338	28861	ss	poultry	Ground Chicken Breast Meat	26.0	0.12565864161343898	4.935329082373363	1.0837311316116736	7.503856243918567
1339	28870	ss	poultry	Ground Chicken Breast Meat	30.0	-0.11607679034306671	2.702469309646437	1.2979689297532568	6.835453371956835
1340	28811	ss	poultry	Ground Chicken Breast Meat	10.0	-0.08129848672984512	32.669741419434885	1.397809569298493	0.7592443628650787
1341	28815	ss	poultry	Ground Chicken Breast Meat	11.0	0.11685846887149694	35.15441486400666	0.335321162293894	1.636668430192463
1342	28824	ss	poultry	Ground Chicken Breast Meat	12.0	-0.20427822215895736	19.771941802538613	0.17219072590081128	2.0303232564510933
1343	28834	ss	poultry	Ground Chicken Breast Meat	14.0	0.12734717716165464	4.900235700668506	0.13271741675925086	5.257499112922081
1344	28844	ss	poultry	Ground Chicken Breast Meat	18.0	-0.01040904615742061	0.005291323019200534	0.18898865111266924	4.824242613418026
1345	28853	ss	poultry	Ground Chicken Breast Meat	22.0	-0.010645777877372158	3.8602051639094457	0.5903258042581364	5.459581648225672
1346	28862	ss	poultry	Ground Chicken Breast Meat	26.0	0.20653678777698167	2.779146806946119	0.8274553029625605	6.1394470964830905
1347	28871	ss	poultry	Ground Chicken Breast Meat	30.0	0.0169941670836366	2.7047698925190993	1.4651210132426378	8.150006290248582
1348	28812	ss	poultry	Ground Chicken Breast Meat	10.0	-0.11479754621327953	17.9125291003499	0.09430148040736237	0.7531164125326156
1349	28816	ss	poultry	Ground Chicken Breast Meat	11.0	0.06249999968662387	44.19212298031835	1.7062923157275076	1.0562499976798603
1350	28825	ss	poultry	Ground Chicken Breast Meat	12.0	-0.018843192222359636	36.96725429006975	0.17140523337876476	2.4621173241515217
1351	28835	ss	poultry	Ground Chicken Breast Meat	14.0	0.0025054042828251896	27.925612927225448	0.836224464072089	1.4117222532489078
1352	28845	ss	poultry	Ground Chicken Breast Meat	18.0	0.04871518510334901	0.004842832632987914	0.20649072057297668	3.3724784065550795
1353	28854	ss	poultry	Ground Chicken Breast Meat	22.0	0.1218990724388132	4.6157706402157554	0.5310065889196427	5.414544330124617
1354	28863	ss	poultry	Ground Chicken Breast Meat	26.0	-0.4783286887863698	1.2614504884115592	0.7992103747885236	5.948788274459287
1355	28872	ss	poultry	Ground Chicken Breast Meat	30.0	0.09082981815203703	2.621077471525368	1.3425974724318634	7.051345446570851
1356	28718	ss	poultry	Ground Chicken Breast Meat	10.0	0.04774886199441857	0.02010929411035491	0.04972824975915634	1.2993647813447007
1357	28724	ss	poultry	Ground Chicken Breast Meat	12.0	0.3324982352107647	9.364548155195044	4.999965956629172	1.3511111243810525
1358	28727	ss	poultry	Ground Chicken Breast Meat	14.0	-0.07816468323899371	0.010680469197542982	0.09362884547377154	4.1707667650154505
1359	28730	ss	poultry	Ground Chicken Breast Meat	18.0	0.16350940205342784	2.6289304905807267	0.2611445334211994	5.739588886076098
1360	28734	ss	poultry	Ground Chicken Breast Meat	22.0	0.26525549220204625	0.002461145234198361	0.4063149082426019	5.821555868931861
1361	28737	ss	poultry	Ground Chicken Breast Meat	26.0	0.15368461548966203	3.6501783047193173	0.8845147006810975	6.353806987923632
1362	28740	ss	poultry	Ground Chicken Breast Meat	30.0	0.2520645118218136	3.428410376870752	1.3046288612591836	8.042168543028245
1363	28722	ss	poultry	Ground Chicken Breast Meat	11.0	-0.009060127573365185	14.634981965409084	0.13382433901302407	2.468265379761744
1364	28719	ss	poultry	Ground Chicken Breast Meat	10.0	0.10608251641083287	25.23986028011086	0.22078129311358993	0.8651406218847004
1365	28725	ss	poultry	Ground Chicken Breast Meat	12.0	0.0429873769788269	29.702858307819433	0.5100075284909934	2.3302752287003763
1366	28728	ss	poultry	Ground Chicken Breast Meat	14.0	0.1337668898671874	0.006860225580037656	0.14576780141496767	3.5606554187425936
1367	28731	ss	poultry	Ground Chicken Breast Meat	18.0	0.07027700000682215	8.289934628674144	0.37639427696271427	3.8457808910017572
1368	17852	ta	seafood	sole	4.0	-2.098867957274039e-11	6.932379043092873	0.20778977870969823	1.951295272044194
1369	17853	ent	seafood	sole	4.0	-2.06618408010861e-12	2.6329269210890462	0.3977681918086455	4.590545063998032
1370	17854	lab	seafood	sole	4.0	1.016660335456969e-12	7.934383068436611	0.260362643955202	2.3953018641790806
1371	17855	ps	seafood	sole	4.0	-2.2969076187077353e-10	33.100729664793995	0.09749389568194931	0.8891643815440329
1372	17856	ta	seafood	sole	8.0	1.9052253586953534e-09	4.493768137069335	0.3216415477801907	2.610263647370207
1373	17857	ent	seafood	sole	8.0	1.1569074117605647e-10	7.7603228044170285	0.7026651430039321	5.690000395638766
1374	17858	lab	seafood	sole	8.0	5.528797517022705e-15	5.930235259260877	0.5069555114085352	3.0000005905236558
1375	17859	ps	seafood	sole	8.0	3.003510809734134e-07	0.18197847762693137	1.296600752812254	0.9149997667150833
1376	23585	ss	produce	fresh strawberries	4.0	-0.8624999908850132	106707.16873865768	0.0002959880265616596	0.3080255190775122
1377	23586	ss	produce	fresh strawberries	4.0	-0.36664403582104504	60.74179521402427	0.7476699089093	-0.32001205686832945
1378	27616	ss	poultry	chicken patties	4.0	-4.3501035013886785e-07	3.927655863919683	1.5415390448023552	2.283333352741603
1379	27617	ss	poultry	chicken patties	4.0	-9.831082860959464e-08	0.01864560458954459	1.4714044412388732	3.1666666556500185
1380	33168	ss	produce	alfalfa seeds	25.0	6.258486839448257e-08	22.05666351807264	1.5428629901116542	2.810000000000023
1381	33169	ss	produce	alfalfa seeds	25.0	1.2849483399197989e-17	12.171277557360485	0.1921823222532722	2.411130131345241
1382	3574	ss	produce	sprouting alfalfa seeds	25.0	1.4703406984442986e-10	2.9553739220808954	0.32915333782313294	4.707992079883073
1383	3600	ss	produce	sprouting alfalfa seeds	25.0	7.78550111784386e-15	4.735042097955359	0.23956724202719573	3.774660942387308
1384	27907	ss	poultry	chicken breast	10.0	0.028777443768939898	6.382811027607357	0.09655084380340329	3.3382866468646433
1385	27908	ss	poultry	chicken breast	10.0	0.09011418040038773	6.860736254906085	0.07948324101069991	3.5714567518496585
1386	19001	ss	produce	films of corn zein	23.0	-0.14021884327278913	3.6907997475507566	0.6263941981641438	5.860116724439789
1387	19002	ss	produce	films of corn zein	23.0	-0.12216008683059558	4.226054100022948	0.5730341934495368	5.895167053576122
1388	19003	ss	produce	films of corn zein	23.0	-0.03398394635827983	10.92702295119722	0.8126731080679593	0.9500155978929019
1389	19004	ss	produce	films of corn zein	23.0	-0.06740578398298491	6.77413066261509	0.3088288217809058	4.224007397527525
1390	19005	ss	produce	films of corn zein	23.0	-0.07499997036307149	12.3824050534534	4.119444110107718	1.0499999861122897
1391	32032	lm	seafood	fresh trout marinated in brine	4.0	-0.06842972208957307	0.050361645133922696	0.019856380730629036	3.120335082914508
1392	32033	lm	seafood	fresh trout marinated in brine	4.0	-0.08198186550472362	34.0663484074408	0.02484860113713275	2.7092407718290343
1393	32034	lm	seafood	fresh trout marinated in brine	4.0	0.3385400721001958	0.042167043673202016	0.023715202985300103	2.744387999243774
1394	32035	lm	seafood	fresh trout marinated in brine	10.0	0.16580465865900593	0.032554765402441094	0.030717469090562655	3.9610242238762585
1395	32036	lm	seafood	fresh trout marinated in brine	10.0	0.09517088980525693	0.033703666377891815	0.029670362529340667	3.3124929800054645
1396	32037	lm	seafood	fresh trout marinated in brine	10.0	0.1032470295252535	0.03639319586424846	0.027477663784464968	2.9016562193295257
1397	40626	lm	produce	whole cantaloupe melone	4.0	-0.3500000001551333	14113.101365861621	0.0032047424996814004	-0.34139333899175883
1398	40627	lm	produce	whole cantaloupe melone	4.0	-0.6499999988338746	301110.3321396012	0.00010018335483156678	1.1404239043856577
1399	40630	lm	produce	whole cantaloupe melone	20.0	-0.583333332950918	347655.6758406273	0.00017322962467501978	0.46786479967570505
1400	40631	lm	produce	whole cantaloupe melone	20.0	-0.7833333335051227	206494.31728177695	0.00010009120698065535	0.9074399889844604
1401	40628	lm	produce	cubes of cantaloupe melon	4.0	-0.13333333323734786	231739.26196859352	0.00010000066372656612	0.0010135178850317617
1402	40629	lm	produce	cubes of cantaloupe melon	8.0	0.016158488243473046	120.30251696804568	0.01909893489957001	1.983188566888822
1403	40632	lm	produce	cubes of cantaloupe melon	20.0	-0.008450197218748656	74.67323171841322	0.027265899721487307	1.400423377991414
1404	32148	lm	produce	commercial tofu	10.0	0.003034092671314355	2.088358744881585	0.12007731284088269	4.1920479814225375
1405	32149	lm	produce	commercial tofu	10.0	-0.8549551109258625	23.92868308970664	0.09862967543544947	15.71205959619701
1406	32150	lm	produce	commercial tofu	10.0	-0.14180612926858432	21.13100992986834	0.10141059151617353	3.258943702889362
1407	32151	lm	produce	commercial tofu	10.0	-1.0661989687109303	41.82040355392276	0.11792720035798568	1.3521633403209787
1408	32152	lm	produce	homemade tofu	10.0	0.15720062413225933	27.73915632191557	0.1258153916730895	16.303108447793402
1409	32153	lm	produce	homemade tofu	10.0	-0.09740057747314934	55.19226240348722	0.10048879869454017	2.629701674421702
1410	32154	lm	produce	homemade tofu	10.0	-1.3259999936343498	193309.1184231374	0.00010000000273767745	0.5807469142897186
1411	32155	lm	produce	homemade tofu	10.0	-1.5279999975519318	1443407.829814852	0.00010005143213099632	0.3425163067218657
1412	32156	lm	produce	homemade tofu	10.0	-0.006559505545498009	19.150603941964818	0.10334548913484913	19.42246227622225
1413	32157	lm	produce	homemade tofu	10.0	-0.23083108204949296	45.75672324059057	0.09091754991885932	2.214930026501395
1414	32158	lm	produce	homemade tofu	10.0	-0.8500000001347624	70.86358629246175	0.8959119207180755	0.8000000000000752
1415	32159	lm	produce	homemade tofu	10.0	-1.9660000048472788	148.92591554629124	0.36685945761459954	4.422597855358783
1416	32160	lm	produce	homemade tofu	10.0	0.039790546001168825	20.1838321164393	0.09930762415340752	6.235198048587358
1417	32161	lm	produce	homemade tofu	10.0	-1.5075000023252105	100.870085264161	0.717465063366493	0.20000341697807933
1418	32162	lm	produce	homemade tofu	10.0	-0.11167226930216091	39.80217807204954	0.15362994708433372	3.001780491520018
1419	32163	lm	produce	homemade tofu	10.0	-1.722857142734248	1435281.5215030333	0.00010000189644172816	0.25316299610296245
1420	32164	lm	produce	homemade tofu	10.0	0.050852969836809814	15.641941672436827	0.0996517842352492	6.4137422427354185
1421	32165	lm	produce	homemade tofu	10.0	-1.5825018043212615	93.27620450549165	0.4511798021354826	0.133368884828152
1422	32166	lm	produce	homemade tofu	10.0	-0.15850285482408744	14.939418237941865	0.06956917907467747	4.219577076897425
1423	32167	lm	produce	homemade tofu	10.0	-1.687999999070315	140.73225469346318	0.8569080871095973	-0.09999999555834638
1424	18450	lm	produce	mushrooms	10.0	-4.023314440875382e-08	23.78200668680541	1.7219871189086362	0.7999999746680231
1425	18448	lm	produce	mushrooms	4.0	-3.777620676069929e-09	23.375021853782684	1.703505695855491	0.7199999237025374
1426	18451	lm	produce	mushrooms	10.0	2.0249149394289545e-07	24.347584759981448	1.2931730745990497	1.2799999352145897
1427	18449	lm	produce	mushrooms	4.0	-3.6302219950791686e-07	23.912383785914166	2.3585606430407506	1.0199999999977172
1428	3282	lm	produce	sweetcorn kernals (canned)	10.0	0.06503693441672656	35.17023873229396	0.06497839875670319	19.343469790862564
1429	3283	lm	produce	sweetcorn kernals (canned)	10.0	0.08297535498762079	44.22489598204727	0.046879821110683895	13.39509429017066
1430	3284	lm	produce	sweetcorn kernals (canned)	10.0	0.04764288158072911	31.013585755854184	0.05354405392327477	13.493494960298312
1431	18733	lm	produce	green pepper pieces	7.0	-3.4518586853660265e-13	23.98814364324187	0.02637993506349392	0.6303779286423599
1432	18734	lm	produce	green pepper pieces	7.0	1.2927706589790564e-13	73.8723391270903	0.027172526726336584	1.4289563638809275
1433	18735	lm	produce	green pepper pieces	7.0	-4.967499999994037	4206.569959811726	0.01589120084671364	1.0112129503123333
1434	18736	lm	produce	green pepper pieces	7.0	-2.106666666693469	364.1145474535233	0.11520199785687985	0.5660036369049664
1435	6608	lm	produce	lettuce	8.0	0.038747464090124986	0.02622945451834732	0.038125078022515003	1.2844792922835293
1436	6609	lm	produce	lettuce	8.0	0.008173883674725577	0.020979125150118825	0.04766642998745068	1.1265602356377433
1437	6610	lm	produce	coleslaw dry mix	8.0	-0.9571428571884826	273709.978340137	0.00010000008526359656	1.0388039900980237
1438	6611	lm	produce	coleslaw dry mix	8.0	-0.21428571434308466	287464.1790489259	0.00010117248111528944	0.11926874319324657
1439	6612	lm	produce	lettuce	8.0	0.038747464090124986	0.02622945451834732	0.038125078022515003	1.2844792922835293
1440	6613	lm	produce	lettuce	8.0	0.008173883674725577	0.020979125150118825	0.04766642998745068	1.1265602356377433
1441	6614	lm	produce	swedes	8.0	-4.900059187790645e-13	1.1783868464111502	1.3028454787708241	1.200000000000071
1442	6615	lm	produce	swedes	8.0	-4.5150694823304094e-08	1.3924161032275995	1.6529754213528192	1.2499999906123764
1443	6616	lm	produce	bean sprouts	8.0	4.3813033610823315e-08	1.1686743856926243	1.7490889392388942	1.1499999857540604
1444	6617	lm	produce	bean sprouts	8.0	1.3491787217514588e-13	0.44495405204958405	0.9850118795996348	1.2000000000001492
1445	6618	lm	produce	coleslaw dry mix	8.0	-0.9571428571884826	273709.978340137	0.00010000008526359656	1.0388039900980237
1446	6619	lm	produce	coleslaw dry mix	8.0	-0.18571428562029574	98230.4566853564	0.0005173668841596307	0.6857063847677405
1447	6620	lm	produce	bean sprouts	8.0	3.113752640571181e-08	0.9214230376068923	0.9408715201873332	0.3249999922617007
1448	6621	lm	produce	bean sprouts	8.0	-4.212834868970389e-08	1.0946474622039146	1.7958742861196053	1.424999999543155
1449	19006	lm	produce	films of corn zein	23.0	-0.18571428568058312	261.8080566642022	0.12808264321230417	-0.040887196108572
1450	19007	lm	produce	films of corn zein	23.0	-0.028571428419260095	143.06248962731377	0.31259367400888444	-0.026825380098562952
1451	19008	lm	produce	films of corn zein	23.0	-1.3285714342933739	1144.2528461788886	0.03556587617009056	1.526479659105445
1452	19009	lm	produce	films of corn zein	23.0	-2.528571428571426	3935.701861624355	0.012350321786016537	-2.4003268462640306
1453	19010	lm	produce	films of corn zein	23.0	-0.7428571388804884	18343.44127587758	0.0014512997870987226	0.4205609437710228
1454	19011	lm	produce	films of corn zein	23.0	-4.490000000004981	55406.52391472642	0.0022588135563045607	3.51999999999501
1455	19012	lm	produce	films of corn zein	23.0	-2.9571428533569946	24297.437136356875	0.0038622223141158932	2.7428418118267586
1456	19013	lm	produce	films of corn zein	23.0	-5.020000000000052	102877.52015745477	0.0012167288609849828	2.989999999999971
1457	19014	lm	produce	films of corn zein	23.0	-5.205714285714274	116749.27377335748	0.0010722035736505041	2.8042857142856885
1458	31914	lm	beef	decontamination fluids (drained from raw beef)	10.0	2.9168908461003055e-09	0.07789321192104164	1.1796355460000703	0.6666666738731897
1459	31915	lm	beef	decontamination fluids (drained from raw beef)	10.0	-1.038782261096388e-07	0.23638192852649456	3.1762433837424515	1.5666666556421724
1460	4534	lm	seafood	coldwater shrimps in brine	25.0	0.0002372653169392351	4.184805333215381	0.06652391111605083	3.0991740800243037
1461	4535	lm	seafood	warmwater shrimps in brine	25.0	0.43214077299828846	0.01662523548724921	0.060149523943102405	4.537281546274064
1462	26629	lm	beef	sterilised comminuted beef emulsion	10.0	0.22322828593579375	0.027017324549933375	0.03701328746122888	4.681449533268478
1463	26630	lm	beef	sterilised comminuted beef emulsion	10.0	0.012346856798207555	44.7966153514331	0.028499398739857303	4.185525091122608
1464	26631	lm	beef	sterilised comminuted beef emulsion	10.0	0.33113859275943625	180.90851773146414	0.04993733255297695	4.1205757349550085
1465	26632	lm	beef	sterilised comminuted beef emulsion	10.0	0.04760333556629924	66.6853732855932	0.023855006894226274	19.363874545535115
1466	26633	lm	beef	sterilised comminuted beef emulsion	10.0	0.1942564230355581	0.02720026622519539	0.0367643460442938	4.690179637148511
1467	26634	lm	beef	sterilised comminuted beef emulsion	10.0	0.09999979609393712	236.62180843995912	0.12273403591849869	3.4001147969959935
1468	26635	lm	beef	sterilised comminuted beef emulsion	10.0	0.15000000664334986	241.01109635237023	0.20773964600556538	1.7999999933388198
1469	26636	lm	beef	sterilised comminuted beef emulsion	10.0	-4.234966254821187e-14	112998.69825103918	0.00031405715554836766	0.05192620948724668
1470	28091	lm	seafood	cold-smoked salted rainbow trout	8.0	-3.631954131312746e-17	44.929877796659675	0.023160282622962745	2.751341765710622
1471	28092	lm	seafood	cold-smoked salted rainbow trout	8.0	-0.10000000003059792	231.31038919916452	0.20165192995360007	1.7999999999931553
1472	28093	lm	seafood	cold-smoked salted rainbow trout	8.0	-0.1499999976476454	21307.647214432447	0.0012506608451449432	2.9022627405353645
1473	28094	lm	seafood	cold-smoked salted rainbow trout	8.0	-0.8499999984286896	187356.289127512	0.00010000000000098624	0.635367327529257
1474	6628	lm	produce	lettuce	3.0	-0.1000007492497919	133.5245938355287	0.12653289988126945	0.3333439733522532
1475	6629	lm	produce	lettuce	3.0	0.029239526399021915	180.51610345601404	0.027393870522110633	1.5463326974684248
1476	6630	lm	produce	lettuce	8.0	0.17412877310706207	0.04236659142397918	0.023603503760607172	1.493684121584
1477	6631	lm	produce	lettuce	8.0	0.01743292748618495	57.32244042398125	0.03433622840199033	3.1683555051524532
1478	6632	lm	produce	lettuce	8.0	-0.0353791433152934	41.68356797566142	0.025515504362024363	2.2653187241247057
1479	6633	lm	produce	dry coleslaw mix	8.0	-0.7142857165674572	346881.93124664703	0.0001000182062832272	0.9127712090014581
1480	6634	lm	produce	dry coleslaw mix	8.0	-0.5857142867300019	216008.66987917625	0.00010000022712736908	0.4949389251277948
1481	6635	lm	produce	dry coleslaw mix	8.0	-0.3714285707831265	172877.74456681794	0.00010000000000014288	0.3846585175943199
1482	3458	sa	poultry	cooked turkey breast	2.3	-2.9842943910711463e-10	173.88487165591144	0.20648531437319767	0.20000009972411778
1483	3461	sa	poultry	cooked turkey breast	6.5	-7.16598018404979e-09	196.57165512650866	0.5216724621379271	0.333333328621917
1484	3464	sa	poultry	cooked turkey breast	10.0	-0.0025628468721930002	220.3012821760765	0.08576012533493112	0.9504409139951046
1485	3467	sa	poultry	cooked turkey breast	13.5	-0.0028958487212963416	145.49382458666318	0.06627672961587604	3.2045654509637953
1486	3432	sa	poultry	cooked turkey breast	17.7	3.733501192843458e-05	29.399554348526298	0.06301277898883625	4.2704461866272085
1487	3459	sa	poultry	cooked chicken breast	2.3	-0.08333333333333333	3817.2957598368016	0.010751427482459339	0.05150689602189236
1488	3462	sa	poultry	cooked chicken breast	6.5	-0.08333333333333333	3817.2957598368016	0.010751427482459339	0.05150689602189236
1489	3465	sa	poultry	cooked chicken breast	10.0	-0.13333333327273528	221475.2911070537	0.000100010487709108	0.01592431655935897
1490	3468	sa	poultry	cooked chicken breast	13.5	0.01875122537243996	175.19546739940427	0.04649009693984317	2.2524493688332656
1491	3470	sa	poultry	cooked chicken breast	17.7	0.012167447279620087	48.40072280092768	0.04646244336928324	3.3226422905081145
1492	18444	sa	produce	fresh mushrooms	17.0	-1.280000000000001	384020.48393533716	0.00015206883821221879	3.518483512173363
1493	18446	sa	produce	fresh mushrooms	25.0	-0.6333333331861567	69.74158368983834	1.098602619286511	0.2999999999697809
1494	18445	sa	produce	fresh mushrooms	17.0	-1.4999999999998908	2943.0321937094645	0.014629536600192141	0.9141400382987741
1495	18447	sa	produce	fresh mushrooms	25.0	-1.359999999999994	3798.182206978958	0.013668345668345155	0.609431013786875
1496	43494	bc	produce	boiled rice	20.0	0.07015200860068226	0.0017378502907873462	0.5754235593837808	4.885310529536827
1497	43495	bc	produce	boiled rice	30.0	-0.0007978575528308583	1.6358353922091167	1.370615888748365	4.911735584038983
1498	23662	bc	produce	lettuce	1.0	0.04495486421528749	108.03550940529252	0.05146438770780433	11.197624238038369
1499	23670	bc	produce	lettuce	5.0	0.024856937651461925	63.681953996783584	0.046762979970282136	19.20233958869253
1500	23678	bc	produce	lettuce	10.0	-8.960029266686465e-17	35.062209723112964	0.11304556451836963	1.6011409866951969
1501	23663	bc	produce	lettuce	1.0	0.061638318292633366	90.1217619562779	0.020252516087694118	19.175579557515476
1502	23671	bc	produce	lettuce	5.0	0.021308997847270816	35.419692185538565	0.03971396606882537	19.202679768647805
1503	23664	bc	produce	lettuce	1.0	0.04732833320312232	0.15193789638312316	0.006581636508145218	2.1835734219265626
1504	23672	bc	produce	lettuce	5.0	1.9440761847151137e-16	16.58902062052574	0.05669083240959289	1.2187619363112683
1505	23679	bc	produce	lettuce	10.0	-6.18673340949628e-19	19.95791485369836	0.06559410257589295	1.731247302228514
1506	23665	bc	produce	lettuce	1.0	-0.05000000005749464	74.64806113618727	0.41794350158103	0.20000000198324644
1507	23673	bc	produce	lettuce	5.0	-4.271625815619138e-19	40.64928661293389	0.058740868385763256	1.1504541632059417
1508	23680	bc	produce	lettuce	10.0	9.55439593570926e-19	39.07364209280157	0.07782280886043495	2.0873472448248735
1509	23666	bc	produce	cabbage	1.0	1.326001146081074e-12	23.324765719673508	0.3414145380202537	0.2000000077011535
1510	23674	bc	produce	cabbage	5.0	0.007784222196311428	19.176182664738526	0.024525627648866406	16.975256884496527
1511	23681	bc	produce	cabbage	10.0	6.509464226273666e-19	23.85432167278588	0.03654724630582491	2.616346491794192
1512	23667	bc	produce	cabbage	1.0	0.09998495987241	120.02450450067482	0.19096902550908076	8.655368747903688
1513	23675	bc	produce	cabbage	5.0	-3.369373669267391e-18	42.86963163483481	0.04717502853173989	1.2584694932229852
1514	23668	bc	produce	cabbage	1.0	-2.476611814857898e-07	121.7844657464422	0.25393982474819216	0.32720677321905967
1515	23676	bc	produce	cabbage	5.0	-0.10000000011619575	70.9073810537468	0.5820049895505472	0.9999999999602269
1516	23682	bc	produce	cabbage	10.0	6.891889985984362e-18	17.36289570440091	0.05227839995171196	2.098802875407412
1517	23669	bc	produce	cabbage	1.0	-0.03333333517877729	120.91733773456623	0.3663534491060365	2.5426583170923243
1518	23677	bc	produce	cabbage	5.0	-1.7856145973564563e-17	39.60102962419509	0.07057454826185768	1.4375520474817747
1519	23683	bc	produce	cabbage	10.0	-4.332896125644642e-19	36.95656758153666	0.09548035576202739	2.2253588549063847
1520	40692	bc	produce	boiled rice	8.0	0.05692680513472806	0.021305762034293123	0.04693565986470845	3.67972520497489
1521	40693	bc	produce	boiled rice	8.0	0.08382545213878771	0.031381404124858854	0.03186600561342787	3.2757921912735264
1522	40694	bc	produce	boiled rice	8.0	-0.6500000000016132	221870.60643262978	0.00010001970216190096	0.8584730189762332
1523	40695	bc	produce	boiled rice	8.0	-0.8499999998146416	199466.33916024596	0.00010000000000306124	0.3386580609943838
1524	40696	bc	produce	boiled rice	8.0	-1.7033333044192502	240173.64732224995	0.00010933707719661242	2.3056396016578686
1525	40697	bc	produce	boiled rice	8.0	0.008577340543430774	30.028103316449368	0.09226572132225953	2.3387275148031037
1526	40698	bc	produce	boiled rice	8.0	6.964880838287198e-05	27.79043658718126	0.1245668877191282	2.066767307586014
1527	40699	bc	produce	boiled rice	8.0	0.07334680109302574	56.111727585414286	0.06450701120793982	1.7048521592249504
1528	40700	bc	produce	boiled rice	8.0	-0.20000002759809446	119.59502497200556	0.568574668122225	3.1060053445886027e-08
1529	40701	bc	produce	boiled rice	8.0	-1.634999987316507	17513.17728839166	0.0024987014476608336	0.9550587147132494
1530	40702	bc	produce	boiled rice	8.0	-1.5333333333273833	200337.26079712482	0.00010112752697629596	1.0655970480398262
1531	4098	bc	produce	courgette juice	20.0	0.010398138707138347	28.48550262502071	0.17117975130254476	4.42511767324714
1532	4096	bc	produce	courgette juice	15.0	-7.390224080786013e-15	47.46504068465152	0.10533965079366762	4.801005914878244
1533	4094	bc	produce	courgette juice	10.0	-1.2050000000012457	1460963.4138818958	0.00010051008553324588	1.189234123734344
1534	4092	bc	produce	courgette juice	7.0	-1.2050000000012457	1460963.4138818958	0.00010051008553324588	1.189234123734344
1535	26798	bc	produce	boiled rice	15.0	0.01798095022200835	14.56357769234881	0.27225713812568886	4.282569870928371
1536	26799	bc	produce	boiled rice	20.0	0.003357377571342345	2.1944305600083123	0.3024086649939896	5.195420850814211
